run	device	step	loss_total	loss_frame	step_time_sec	h2d_time_sec	frames_per_second
cpu_tutorial	cpu	1	0.4710429310798645	0.23211349546909332	0.5385293749859557	9.499955922365189e-06	475.36868347557873
cpu_tutorial	cpu	2	0.4756787121295929	0.23147915303707123	0.5867909579537809	7.374968845397234e-06	436.2712078807528
cpu_tutorial	cpu	3	0.38317567110061646	0.23111872375011444	0.5088448750320822	6.9160014390945435e-06	503.10028175848174
cpu_tutorial	cpu	4	0.4051232635974884	0.23069916665554047	0.40740762499626726	3.883300814777613e-05	628.363300766267
cpu_tutorial	cpu	5	0.3866080343723297	0.22998802363872528	0.3647471669828519	6.66698906570673e-06	701.8560339141318
cpu_tutorial	cpu	6	0.35916152596473694	0.22905319929122925	0.35832850000588223	8.166010957211256e-06	714.428241113385
cpu_tutorial	cpu	7	0.37379881739616394	0.22791993618011475	0.335661125020124	9.000010322779417e-06	762.6739616768309
cpu_tutorial	cpu	8	0.3648627996444702	0.22665530443191528	0.3178144170087762	9.707990102469921e-06	805.5015326536642
